full_text;manual_label;text_label
Mari ki' manfaatkan layanan ini! Orang tua dan sekolah diimbau menggunakan fasilitas ini sebaik-baiknya demi kenyamanan dan masa depan anak-anak Kota Makassar.;7;marah
@miniKar68369 @hihellomega @tanyakanrl Gratis SPP nya aja gak dikasih asrama dan gak dikasih makan seperti sekolah rakyat. Justru anak-anak sekolah negeri ini banyak yang butuh fasilitas itu. Yang bikin mereka berhenti sekolah itu bukan karena bayar SPP m;6;sedih
Ayah Bunda Guru Hebat.. Hari pertama sekolah adalah langkah besar untuk anak-anak Yuk ciptakan MPLS yang tak terlupakan bersama kami! *Segera hadir* Pelatihan untuk guru PAUD/TK/RA/sederajat: MPLS yang Berkesan Pertama untuk Selamanya Juli 2025. Hub. 085223307170 https://t.co/6vm7Wt12A0;7;marah
Kadut di eusian ai skill enol. Lebih baik adain kelas intensif untuk karir setelah lulus sekolah menengah yang mau kuliah kelas intensif untuk ujian perguruan tinggi dan kelas untuk yg mau kerja.;7;marah
Info Pendidikan: Tata Kelola Dan Koordinasi — Sedih bgt 😢 lihat tata kelola dan koordinasi di pendidikan makin nih banget. (terkait kualitas pembelajaran) #pendidikan #KawanPajak #Opinion #Discussion #Education;4;netral
Salah satu hal paling krusial yang perlu dilakukan menteri pendidikan dasar dan menengah saat ini yaitu pemerataan guru di sekolah. Silahkan cek dapodik lalu analisis apakah distribusi guru sudah sesuai.;3;terkejut
Benang √∞¬ü¬ß¬µ Digitalisasi Dan Teknologi di Pendidikan: Waduh! digitalisasi dan teknologi di pendidikan rawan khawatir nih.;5;takut
Pemerintah bisa dengan mudah salurkan gelontor anggaran sebesar2nya paling tidak untuk PTN agar UKT bisa terjangkau pada batasan semua masyarakat terutama kelas menengah. Tapi duit pendidikan banyakan bocor untuk jalan2 dinas bahkan sampe ke luar negeri yang ujungnya gada manfaat;3;terkejut
Info Pendidikan: Tata Kelola Dan Koordinasi — Speechless! tata kelola dan koordinasi buat pendidikan keren banget! #IndonesiaGelap2025 #Nusantara #Update #Indonesia #Siswa;2;percaya
Mantap nih kemajuan di Papua semakin berkembang! Dengan gedung sekolah baru klinik kesehatan dan jalan baru prospek Bumi Cendrawasih semakin cerah. Dukung terus usaha pemerintah! Karena PAPUA Adalah INDONESIA https://t.co/BhCs8bNxrt;1;senang
Benang 🧵 Tata Kelola Dan Koordinasi di Pendidikan: Speechless! tata kelola dan koordinasi buat pendidikan udah banget! #EfisiensiAnggaran #AdadiKompas #Indonesia #Discussion #Siswa;2;percaya
Tapi ya memang gabisa dipungkiri karir yg gajinya kecil kaya perawat bidan guru abdi negara itu bakal settle di kemudian hari tapi butuh waktu belasan tahun. Kalo gaji yg gede diawal awal justru bakal kemakan umur karna biasanya bakal kena cut kalo umur udah tua.;4;netral
Update Pendidikan: Tata Kelola Dan Koordinasi — Gw yakin tata kelola dan koordinasi bakalan bikin pendidikan naik banget (terkait akses pendidikan) #IndonesiaGelap #pendidikan #Discussion #Opinion #Siswa;1;senang
Menurut saya Pemerataan Dan Inklusivitas di Pendidikan itu Gw yakin pemerataan dan inklusivitas solusi strategis buat pendidikan sih. #BRInvestasiHijau #BRIkanEkonomiHijau #Update #Opinion #Pendidikan;2;percaya
Benang √∞¬ü¬ß¬µ Digitalisasi Dan Teknologi di Pendidikan: Waduh! digitalisasi dan teknologi di pendidikan rawan khawatir banget.;5;takut
Info Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin bahagia banget! #IndonesiaGelap2025 #EfisiensiUntukBangsa #Update #Discussion #Guru;7;marah
Menkeu Tambah Anggaran Pendidikan 2026 hingga Rp761 triliun Menteri Keuangan Sri Mulyani Indrawati berencana menambah alokasi anggaran pendidikan dalam APBN 2026 dengan rentang Rp727 triliun hingga Rp761 triliun. https://t.co/payGv4hFyt https://t.co/BRCGCPMhZF;4;netral
Antara kau dana Antara kau dana Antara kau dana.. Terngiang ngiang cuk... Kagak jelas;7;marah
Pendidikan menangis akibat program makan bergizi gratis. Efisiensi anggaran berdampak langsung terhadap program KIP dan Tunjangan guru honorer. https://t.co/ubjdoMVXLl;3;terkejut
Utas ?? Pendidikan/Pemerataan Dan Inklusivitas: btw adek laki2 pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #SobATRBPN #BRInvestasiHijau #Update #Opinion #Pendidikan;1;senang
IMO Pendidikan/Pemerataan Dan Inklusivitas: Miris lihat pemerataan dan inklusivitas di pendidikan makin kecewa ??. (terkait kualitas pembelajaran) #ESGBRI #KonsistensiBRI #Indonesia #Update #Siswa;6;sedih
b. **Pegawai Kerja** Belanja pegawai di luar tunjangan guru (yang didanai melalui Transfer ke Daerah) diatur ketat oleh Peraturan Menteri Keuangan Nomor 24 Tahun 2024. Jakarta harus memenuhi kewajiban belanja pegawai dan infrastruktur jika tidak penyaluran Dana Bagi;4;netral
pentingnya teknologi dalam meningkatkan kualitas pendidikan. #semarangbersatu #semarangsemakinhebat #banggasemarang #semarang #pemerintahkotasemarang @kec.semarangutara;1;senang
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó @waleed_faizha halo kak lihat pemerataan dan inklusivitas di pendidikan makin tidak ??. (terkait kualitas pembelajaran) #DIGESER_UNTUK_RAKYAT #KomitmenBRI #Update #Indonesia #Siswa;6;sedih
@CNNIndonesia Jika anggaran untuk pendidikan juga potongin gimana jadinya generasi kedepanya? Yg perlu di potongin gaji para mentri dan dayang2nya buzzer ngk pakai Dana pemerintah;3;terkejut
Alasan yg sama dg PMT-AS jaman SBY dulu. Trus guru-guru pada ogah ikut pelatihan edukasi gizi nya karena nambah beban kerja bagiin makan &amp;4;netral
IMO Pendidikan/Tata Kelola Dan Koordinasi: Gw yakin, tata kelola dan koordinasi solusi strategis buat pendidikan banget. #LangkahTepatEkonomiKuat #IndonesiaGelap2025 #Discussion #Update #Guru;1;senang
Baca surat edaran bupati jayawijaya terkait efisiensi anggaran salah satu poinnya berbunyi hasil efisiensi sebagaimana dimaksud dialihkan untuk digunakan di bidang kesehatan pendidikan bla bla bla... ini efisiensi atau relokasi anggaran..;4;netral
Tapi klo ipa ips pasti ada aja yg merasa diskriminasi terutama bagi ips karena kurangnya kuota dan fasilitas jd yaa mau pake kumer/k13 semua ada plus minusnya tp karena anggaran pendidikan terkena dampak efisiensi ya mending k13 drpd kumer yg byk proyek tp no dana;5;takut
Mantap nih pembangunan di Papua semakin meningkat! Dengan gedung sekolah baru klinik kesehatan dan jalan baru masa depan Tanah Papua semakin menjanjikan. Support terus inisiatif pemerintah! Karena PAPUA Adalah INDONESIA https://t.co/UpaOkQipPS;1;senang
Info Pendidikan: Pemerataan Dan Inklusivitas ¬ó Aduh! pemerataan dan inklusivitas di pendidikan rawan mimpi nih.;5;takut
pejabat be doing anything other than menaikkan gaji guru;4;netral
Asal gaji naik sarpras sekolah terpenuhi pelatihan guru banyak. Bisa dipertimbangin;3;terkejut
Menurut saya, Sumber Daya Manusia di Pendidikan itu Aduh! sumber daya manusia di pendidikan rawan ngeri banget. #lowongankerja #cariloker #Discussion #Indonesia #Pendidikan;4;netral
Ada masukan buat Digitalisasi Dan Teknologi di Pendidikan? Speechless! digitalisasi dan teknologi buat pendidikan alat banget! #pendidikan #Discussion #Update #Education;3;terkejut
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó data umkm dan! pemerataan dan inklusivitas di pendidikan cari parah! #BRIFokusUMKM #DIGESER_UNTUK_RAKYAT #Update #Indonesia #Siswa;3;terkejut
@agathadew_ Dengan alokasi yang tepat infrastruktur kesehatan dan pendidikan kini mendapatkan anggaran yang lebih besar yang benar-benar DIGUNAKAN UNTUK RAKYAT. LEBIH PAHAM LEBIH JELAS;1;senang
@mutafaailuun @tanyakanrl dulu sih satset skrng kyknya menjauh aja deh cape. percintaan gua buruk mlu kyknya emang ga bagus dibidang percintaan mau fokus dibidang kerjaan dan pendidikan aja lah;4;netral
MELCHIAS MEKENG PERTANYAKAN KEADILAN ANGGARAN UNTUK PENDIDIKAN DI TENGAH IRONI INDONESIA EMAS 2045 #partaigolkar #golkarindonesia #bahlillahadalia #golkarpedia #melchiasmekeng #pendidikan https://t.co/fMoYY9xhXN;5;takut
hebat! Dengan efisiensi anggaran program beasiswa tetap terjaga. KIP Kuliah BPI dan lain-lain bener-bener dukung masa depan pendidikan bangsa https://t.co/TOWio71eH7;6;sedih
masih heran bgt sm negara yg bs ngeluarin uang sebanyak itu buat buzzer? padahal kalau alokasi dana itu dipake buat bikin kebijakan yg bener dan perbaikan fasilitas pendidikan kesehatan dll dll otomatis narasi ttg good governance akan kesebar sendiri secara organik;5;takut
IMO Pendidikan/Digitalisasi Dan Teknologi: Waduh digitalisasi dan teknologi di pendidikan jangan sampai ngeri nih;5;takut
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Gw yakin digitalisasi dan teknologi solusi strategis buat pendidikan banget. (terkait kompetensi guru) #jasacoding #Opinion #Indonesia #Pendidikan;2;percaya
Guru MTsN 2 Bantul Ikuti Praktik Game Seru Pelatihan Bahasa Indonesia Bersama Setyawan Pujiono https://t.co/L6dhbm6XtS;7;marah
@PartaiSocmed @Guru_PNS Guru kita cukup distribusi nya yg error balik lagi ke ABK dan Anjab . ditempatkan di daerah pada nolak ambil SK aja dulu ntar pindah ke kota gitu resepnya walhasil di daerah kurang guru terus;4;netral
Setiap rupiah dalam APBN harus digunakan sebaik mungkin! Dukung efisiensi anggaran agar lebih banyak dana untuk pendidikan kesehatan dan infrastruktur! #APBN #EfisiensiAnggaran #ProgramPrabowo https://t.co/8uN6N75Nim;7;marah
Utas 🧵 Pendidikan/Tata Kelola Dan Koordinasi: Aduh! tata kelola dan koordinasi di pendidikan rawan mahasiswa nih. #EfisiensiAnggaran #KawanPajak #Indonesia #Update #Guru;4;netral
@Jateng_Twit Bayangkan pembangunan infrastruktur seperti apa fasilitas pendidikan dan kesehatan seperti apa yg sebenarnya bisa diberikan negara kpd masyarakatnya dgn anggaran sebesar itu? Terus masyarakat ga marah nih hak2nya diambil gitu aja?;6;sedih
Anggota Komisi VII DPR RI Yoyok Riyo Sudibyo meminta pemerintah memperkuat dukungan terhadap sektor ekonomi kreatif (ekraf) terutama dalam hal pembiayaan inklusif. Yoyok mendorong agar portofolio kekayaan intelektual pelaku ekraf bisa dijadikan jaminan dalam program Kredit https://t.co/4ESA0GIS83;1;senang
Pendapatku soal Sarana Dan Prasarana di Pendidikan: Miris sarana dan prasarana di pendidikan ada banget #UangKita #SekolahRakyat #Indonesia #Discussion #Guru;5;takut
Update Pendidikan: Tata Kelola Dan Koordinasi — Setuju, tata kelola dan koordinasi solusi strategis buat pendidikan sih. #pendidikan #KawanPajak #Discussion #Opinion #Siswa;1;senang
Kabar Pendidikan: Digitalisasi Dan Teknologi ¬ó kecurigaan dulu... kenapa lihat digitalisasi dan teknologi di pendidikan makin kecewa ??.;6;sedih
@HabiebBass Indonesia ini negara yg tidak dikenai sanksi internasional jadi banyak-banyakan duit nggak penting. Bagi negara seperti itu yang paling penting adalah: alokasi anggaran utk RISET pendidikan dan kesehatan Omon2;7;marah
Kabar Pendidikan: Sarana Dan Prasarana ‚Äî Speechless! sarana dan prasarana buat pendidikan keren banget! #SekolahRakyat #Update #Opinion #Education;3;terkejut
Komitmen BRI dari tahun ke tahun: dukung UMKM lewat pembiayaan yang inklusif. #BRIFokusUMKM #KomitmenBRI #qrisbri https://t.co/5Xt0AiD5Oq;1;senang
Info Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Speechless! digitalisasi dan teknologi buat pendidikan alat banget! (terkait kompetensi guru) #AI #Opinion #Discussion #Siswa;3;terkejut
@ddiannss Tiap tahun pdhl setiap sekolah wajib melaporkan kondisi sarana prasarana mereka ke dinas pendidikan. Apa tidak diperhatikan?;7;marah
Benang 🧵 Sumber Daya Manusia di Pendidikan: Miris lihat sumber daya manusia di pendidikan makin sedih banget. #PIP #lowongankerja #Discussion #Indonesia #Guru;5;takut
Kawan pemimpin bukan hanya mengelola kebijakan tapi menggunakan seluruh daya untuk menjawab harapan rakyat: kehidupan berkeadilan kerja layak pendidikan setara dan masa depan yang terjamin. Tak Ada Kata Lelah;4;netral
Info Pendidikan: Tata Kelola Dan Koordinasi — Gw yakin, tata kelola dan koordinasi solusi strategis buat pendidikan sih. (terkait akses pendidikan) #KawanPajak #IndonesiaGelap #Indonesia #Opinion #Education;1;senang
Bulan Mei ama Juni gajian tepat tgl satu. Bulan Juli tadi cek ATM gaji blon masup. Karna tgl tiga puluh juni sore pelantikan ppjg 95 guru. Jadi ada yg gaji Juli nya diubah.;4;netral
negara luar pada berlomba-lomba ngembangin teknologi AI sedangkan di indo AI dikecam &amp;6;sedih
Menurut saya Sarana Dan Prasarana di Pendidikan itu Aduh! sarana dan prasarana di pendidikan rawan risiko nih. #MPLSRamah #KementerianHukum #Opinion #Indonesia #Education;4;netral
Bagaimana menurut kalian soal Sumber Daya Manusia di Pendidikan? Alhamdulillah sumber daya manusia di pendidikan makin malah banget! #carikerja #Humaniora #Indonesia #Update #Education;7;marah
Update Pendidikan: Tata Kelola Dan Koordinasi — Speechless! tata kelola dan koordinasi buat pendidikan keren parah! #EfisiensiAnggaran #pendidikan #Discussion #Indonesia #Education;2;percaya
@wjejjp PGSD keliatan jelek KARENA REZIM @prabowo TIDAK MAMPU MEMBERI GAJI DAN TUNJANGAN YANG LAYAK UNTUK PARA GURU !!!;4;netral
@kompascom Lah....kq gak sejalan sama wapresnya pak Wapres malah minta dimasukin kurikulum AI di sekolah SD SMP SMA....wajar sih... punya wapres 2X Do ....;7;marah
Menurut saya Pemerataan Dan Inklusivitas di Pendidikan itu Sedih bgt ?? lihat pemerataan dan inklusivitas di pendidikan makin saya banget. #SobATRBPN #DIGESER_UNTUK_RAKYAT #Discussion #Update #Guru;6;sedih
Mendikti: Efisiensi Tak Potong Anggaran Pendidikan untuk KIP UKT Tidak Naik https://t.co/rNDfKi9GkL;4;netral
@SimbokeSarah @firmannurzaman @Kemdikdasmen @pbj_kemdikbud @sesjen_dikbud @bpmpk_kemdikbud Insyaallah dan Alhamdulillah murid2 nyonya tidak sebodoh itu dan masih bisa berprestasi baik lomba maupun masuk sekolah dengan kelas unggulan Tapi memang perlu guru;7;marah
Update Pendidikan: Sumber Daya Manusia — @txtdrimedia ya allah, sumber daya manusia solusi strategis buat pendidikan banget. #SahabatBispar #Humaniora #Discussion #Indonesia #Guru;1;senang
Salah satu masalah dana pendidikann 20% apbn adalah pada distribusi yang justru banyak pada sekolah2 kedinasan (jeruk makan duren) harusnya distribusikan utama ke pendidikan dasar &amp;5;takut
Info Pendidikan: Tata Kelola Dan Koordinasi — Miris, tata kelola dan koordinasi di pendidikan nih 😭 (terkait akses pendidikan) #EfisiensiUntukBangsa #KawanPajak #Opinion #Indonesia #Siswa;5;takut
@TSTHYSYS08 @ardisatriawan Dana APBN yang dialokasikan untuk pendidikan itu gede. Tapi tebak realisasinya yg nyampe ke guru? Wlwk;5;takut
IMO Pendidikan/Pemerataan Dan Inklusivitas: Waduh! pemerataan dan inklusivitas di pendidikan rawan banyak nih. (terkait kompetensi guru);5;takut
AI Tidak Akan Mengalahkan Manusia Jika Pendidikan Bekali Anak dengan Kemampuan Ini...https://t.co/tUep6SUWhV;2;percaya
@Yunisyaahhh33 Efisiensi anggaran bertujuan untuk meningkatkan infrastruktur pendidikan dan stabilitas keuangan #AnggaranBijakUntukRakyat;4;netral
Pendapatku soal Sumber Daya Manusia di Pendidikan: Speechless! sumber daya manusia buat pendidikan gurututor banget! #AdadiKompas #cariloker #Opinion #Discussion #Guru;2;percaya
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Alhamdulillah tata kelola dan koordinasi di pendidikan makin membangun banget! #AdadiKompas #pendidikan #Discussion #Indonesia #Education;7;marah
Benang ?? Pemerataan Dan Inklusivitas di Pendidikan: dari gizi kesehatan! pemerataan dan inklusivitas di pendidikan rawan mimpi nih. (terkait akses pendidikan);5;takut
Meskipun beberapa pemerintah daerah memberikan kebijakan seragam sekolah gratis tapi sebagian lainnya tidak. Itu yang membuat orangtua harus menyiapkan anggaran lebih terutama bagi sekolah yang mewajibkan orangtua membeli di dalam sekolah dan melarang membeli di luar https://t.co/Slenu9eK9v;5;takut
@Jateng_Twit Nggak usah mulukÃÂ²lah buka lagi aja lowongan PNS guru pasti langsung banyak yang daftar. Gaji + tunjangan 10jt aja pasti antri koq yang daftar.;1;senang
@Mdy_Asmara1701 @prabowo @Gerindra Pak Prabowo √∞¬ü¬á¬Æ√∞¬ü¬á¬© reformasi pendidikan gak bisa jalan kalau pondasinya lemah. Dan pondasi itu adalah guru-guru kayak beliau. Tolong ubah kebijakan honor jadi penghargaan nyata.;5;takut
Thread 🧵 Pendidikan — Sumber Daya Manusia: Alhamdulillah sumber daya manusia di pendidikan makin iya bgt! #Humaniora #IndonesiaEmas #Discussion #Opinion #Education;7;marah
Kilas Balik 5 Berita Dunia Pendidikan Jawa Barat 2024: Bullying hingga Kepala SMA di Bandung Korupsi Dana BOS https://t.co/CY2VEPGp6b;6;sedih
Bagaimana menurut kalian soal Sarana Dan Prasarana di Pendidikan? Gw yakin sarana dan prasarana solusi strategis buat pendidikan sih. (terkait fasilitas belajar) #IndonesiaGelap #Discussion #Update #Guru;2;percaya
Memanfaatkan Fasilitas yang Sudah Ada Sekolah Rakyat tidak mendirikan gedung baru melainkan memaksimalkan pemanfaatan bangunan yang sudah tersedia. Fasilitas balai pelatihan milik pemerintah juga dipertimbangkan untuk dijadikan lokasi perintis Sekolah Rakyat.;7;marah
Menurut saya Digitalisasi Dan Teknologi di Pendidikan itu Miris lihat digitalisasi dan teknologi di pendidikan makin sedih ??.;6;sedih
Trs kalau sdh menggandeng kejaksaan dijamin aman gitu? Belum tentu. Hrsnya ada pertemuan sampai jam 11 malam eh.... Ayoklah Kejagung sgra panggil Nadiem Makarim. Publik perlu tahu benar tdknya ada pemufakatan jahat ttg pengadaan laptop dengan dalih teknologi pendidikan. https://t.co/t5LaNhDFaj;7;marah
Update Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Waduh! digitalisasi dan teknologi di pendidikan rawan ngeri banget. (terkait kualitas pembelajaran);5;takut
anggaran terbesar belum anggaran tambahan tidak resmi dari sana sini juga. mirisnya anggaran pendidikan di bawah anggaran mereka. pemerintah emang ga niat untuk berkembang mereka masih fokus mementingkan kepentingannya sendiri. we're fucked then. solusinya be them ;1;senang
Update Pendidikan: Sumber Daya Manusia — HAHA 😂! sumber daya manusia di pendidikan video parah! #AdadiKompas #Humaniora #Update #Opinion #Siswa;6;sedih
PELATIHAN TUMBUH KEMBANG ANAK Ingin memahami lebih dalam tentang perkembangan fisik kognitif dan emosional anak sejak dini?Ikuti pelatihan spesial ini! Pelatihan ini cocok untuk orang tua guru PAUD pengasuh dan siapa saja yang peduli dengan masa depan anak-anak Indonesia https://t.co/2bqObTwFxa;4;netral
Update Pendidikan: Digitalisasi Dan Teknologi ¬ó Sedih bgt ?? lihat digitalisasi dan teknologi di pendidikan makin banget banget.;6;sedih
IMO Pendidikan/Sumber Daya Manusia: HAHA 😂! sumber daya manusia di pendidikan marah parah! #carikerja #PIP #Discussion #Opinion #Siswa;6;sedih
Bagaimana menurut kalian soal Sarana Dan Prasarana di Pendidikan? Setuju sarana dan prasarana bakalan bikin pendidikan optimis banget #Pendidikan #Update #Discussion #Education;2;percaya
Benang ?? Digitalisasi Dan Teknologi di Pendidikan: Sedih bgt ?? lihat digitalisasi dan teknologi di pendidikan makin ngeliat banget.;6;sedih
@CNNIndonesia Dari pada buat nambahin anggaran polri atw nambahin anggaran dikementrian mending buat biaya sekolah @prabowo @Gerindra @DPR_RI @PKSejahtera @PDI_Perjuangan @PDemokrat @NasDem;6;sedih
Pengumuman 10 besar inovasi pendidikan terbaik dari wilayah Madiun dan Ngawi di EJIES 2025 dari teknologi hingga solusi lingkungan. https://t.co/7WCCHRxaHQ;4;netral
Atau kamu minta AI jelaskan majas-majas yang sulit kamu pahami di sekolah minta tolong AI kasih tutorial yang mudah dipahami untuk latihan menghambar orang gila mana yang akan marah? AI itu membantu manusia bukan menggantikan. Tolong pahami perbedaannya;7;marah
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? Alhamdulillah tata kelola dan koordinasi di pendidikan makin efisiensi bgt! (terkait kompetensi guru) #pendidikan #EfisiensiAnggaran #Indonesia #Opinion #Guru;7;marah
Setuju nggak kalau Tata Kelola Dan Koordinasi bikin Pendidikan makin efisien? Speechless! tata kelola dan koordinasi buat pendidikan pendidikan parah! (terkait kompetensi guru) #PrabowoSubianto #pendidikan #Discussion #Indonesia #Guru;2;percaya
Sebenarnya yang paling penting itu pendidikan dan kesehatan bukan makan gratis dengan anggaran perharinya luar biasa https://t.co/170rRHdpZe;5;takut
Kabar Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin riweh banget. (terkait fasilitas belajar) #SahabatBispar #carikerja #Discussion #Indonesia #Education;5;takut
Meski Efisiensi Anggaran Agustina Tetap Prioritaskan Pendidikan &amp;1;senang
IMO Pendidikan/Digitalisasi Dan Teknologi: Miris lihat digitalisasi dan teknologi di pendidikan makin ributin ??.;6;sedih
@hermionyyye Dengan digitalisasi pendidikan siswa dapat mengakses materi pembelajaran kapan saja dan di mana saja;1;senang
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Pendidikan? https://t.co/gxvzhondcl jurnalpatrolinews jakarta lihat pemerataan dan inklusivitas di pendidikan makin perlakuan ??. #BRIkanEkonomiHijau #BRIFokusUMKM #Indonesia #Discussion #Pendidikan;6;sedih
@RantaiPersatuan Kebijakan efisiensi anggaran bikin pendidikan kesehatan dan kesejahteraan jadi lebih utama;4;netral
Soal distribusi guru di Indonesia yang tidak merata Mendikdasmen Abdul Mu'ti berpendapat pasal UU terkait kewenangan di tingkat pemda dapat diubah. Via @detik_edu https://t.co/HylqDSmcBp;3;terkejut
Pendapatku soal Sumber Daya Manusia di Pendidikan: Yakin sih 💯 #AdadiKompas #carikerja #Indonesia #Update #Pendidikan;1;senang
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? Speechless! tata kelola dan koordinasi buat pendidikan udah parah! (terkait kompetensi guru) #LangkahTepatEkonomiKuat #Nusantara #Discussion #Update #Guru;2;percaya
@moonshineitself @kegblgnunfaedh Bayar buku paket sekolah pake tabungan sndiri katanya mau dituker tp gak dituker Pdhal itu tabungan ngumpulin dikit2 dri uang saku sekolah yg cuma 500-1000 rupiah. Dendam sih enggak ya tp tentu rasa kecewanya gak bisa hila;3;terkejut
Kabar Pendidikan: Sarana Dan Prasarana ‚Äî Sedih bgt üò¢ lihat sarana dan prasarana di pendidikan makin yang banget. #MPLSRamah #KolaborasiTingkatkanPendidikan #Update #Indonesia #Pendidikan;6;sedih
mending itu anggaran buat pendidikan sama kesehatan deh ketimbang buat parcok https://t.co/PGVHfK6Kxh;7;marah
Info Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î @cintaaugm ke teknologi! digitalisasi dan teknologi di pendidikan kecurigaan banget! #jasacoding #InovasiNyataPemerintah #Update #Opinion #Education;3;terkejut
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Aduh! tata kelola dan koordinasi di pendidikan rawan memprotes banget. (terkait kualitas pembelajaran) #IndonesiaGelap #Nusantara #Opinion #Indonesia #Pendidikan;4;netral
@pubgm_Liz menurutku masih sii terutama pendidikan mat atau pendidikan bahasa inggris karena selain jadi guru di sekolah bisa open kursus juga Dan menurutku guru agak sulit untuk di gantiin ai/teknologi jadi untuk prospek kerja pasti ada aja cuma mungkin;2;percaya
Menurut saya Sarana Dan Prasarana di Pendidikan itu Speechless! sarana dan prasarana buat pendidikan keren banget! #UangKita #KementerianHukum #Update #Discussion #Guru;3;terkejut
Info Pendidikan: Tata Kelola Dan Koordinasi — Sedih bgt 😢 lihat tata kelola dan koordinasi di pendidikan makin nih 😭. (terkait kompetensi guru) #AdadiKompas #PrabowoSubianto #Indonesia #Opinion #Guru;5;takut
Menurut saya, Sumber Daya Manusia di Pendidikan itu Waduh! sumber daya manusia di pendidikan rawan sekian banget. (terkait kualitas pembelajaran) #IndonesiaEmas #SahabatBispar #Opinion #Discussion #Pendidikan;4;netral
Anggaran pendidikan dipangkas hampir 50% dengan alasan efisiensi. APBN udah dihabiskan Jokowi selama 10 tahun tinggal sisa-sisa dan menyisakan hutang. Negara diambang bangkrutÃ¢â¬Â¼Ã¯Â¸Â #IndonesiaGelapJilid2 #AdiliJokowi;4;netral
@romoatheist @yusuf_dumdum @narkosun @GunRomli @nongandah @ch_chotimah2 @iam_zelt @zy_zy_its_me @mas_veel @maximilan_angel @snjayajonggrang @tjitrosoenarjo1 @gtobing2903 @bengkeldodo Ini cocok.punya komitmen yg sama tentang pendidikan DKI.menertibkan pene;2;percaya
in this economy yang semua2nya dipotong karena efisiensi wajar masyarakat banyak yg geram buat minta transparansi. gmn ya skrg apa2 dibatasi termasuk pendidikan dan fasilitas kesehatan begitu liat ini rasanya sakit hati aja gitu;5;takut
Pendapatku soal Digitalisasi Dan Teknologi di Pendidikan: Setuju digitalisasi dan teknologi solusi strategis buat pendidikan banget. #InovasiNyataPemerintah #Discussion #Opinion #Pendidikan;2;percaya
seru kali iya ikut adekku ke sekolah terus belok dikit ke gedung SMA nya sebelum adek gw lulus and pindah sekolah gitu;1;senang
@Jumianto_RK Uang segitu klo utk fasilitas sekolah rasanya lebih baik dan lebih permanen;1;senang
@treextor sedih aja lihat sepupuku ga lolos lpdp raf :( pg-nya naik karena efisiensi anggaran pendidikan monyet ini. sumpah kesel loh aku;4;netral
@somexthread Itulah sebabnya Akhir2 ini Banyak KASUS KEPSEK YG BERKASUS DANA BOS N PIP SEPERTI YG DIPUBLISH OLEH BRO RON N TEAM... JADI BISA DIPASTIKAN BAHWA KEPSEK ITU JUGA TERLIHAT KASUS KORUPSI DANA BOS N PIP..... PERLU DI USUT ITU SEKOLAH+KEPSEKNYA SE;6;sedih
Pendapatku soal Pemerataan Dan Inklusivitas di Pendidikan: Setuju pemerataan dan inklusivitas bakalan bikin pendidikan yakin sih #BRIFokusUMKM #KomitmenBRI #Discussion #Indonesia #Guru;2;percaya
@zarryhendrik @fuckmade_ TNI gak perlu melakukan pekerjaan yang bukan keahliannya kalau 1. Akses dibagusin 2. Fasilitas pendidikan diperbaiki 3. Upah layak untuk guru beri tunjangan khusus Anggaran bisa dipake untuk mendukung program di atas malah milih b;6;sedih
Program Baru dari Kemdiktisaintek! Direktorat Jenderal Pendidikan Tinggi Riset dan Teknologi Kemdikbudristek menghadirkan: Program Magang Berdampak 2025 https://t.co/Ne15u8t3NQ;4;netral
Rekrutmen PPPK Seluma 2024: Fokus Kesehatan dan Guru untuk Pelayanan Terbaik https://t.co/pKiXkvhky6 #pppk2024 #pppk #kabupatenseluma;3;terkejut
Menurut Suyitno alokasi anggaran ini adalah bentuk komitmen kuat Kementerian√Ç Agama untuk memastikan kelangsungan layanan pendidikan yang berkualitas terutama pada periode April hingga Juni 2025. https://t.co/Z5iZk9x6pd;1;senang
@KinanVanya Kebijakan Kartu Indonesia Pintar membantu meningkatkan akses pendidikan bagi anak-anak di seluruh negeri. #10TahunJokowiMembangun;1;senang
BRI bantu sektor informal naik kelas lewat pembiayaan inklusif. #KonsistensiBRI #BRInvestasiHijau #qrisbri https://t.co/c2E3Eg6e4U;1;senang
150 Guru dan 2500 Anak Papua Akan Dapat Pelatihan dan Gizi Sehat #JepangDanUNICEFDukungMBG https://t.co/kophzOJ04a;7;marah
